"Data Source","World Development Indicators",

"Last Updated Date","2026-04-08",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Hungary","HUN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IBRD only","IBD","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","38.083049136155","51.0942386838998","54.7919090648387","46.3662928059069","37.0249895993295","39.4777111088792","38.672216575513","37.2856147389538","36.4596077384904","37.9938855602489","30.2238440480183","27.5988445839464","28.8229304366136","39.0776091183619","39.6396848181029","44.9114293210083","55.9616253357557","72.6844622815747","67.4038558797255","66.0586017198744","69.2097820289503","71.6253896554606","72.1827292070828","58.6589656180412","62.6316042166298","63.4083656403461","58.2997070519768","65.0972744894654","168.197820298444","117.372155084583","93.4911161187874","85.8981488426231","67.6712950758861","59.5235915692802","56.3318184494941","52.2624366052956","38.9556674021265","35.6690596510526","32.0905086784049","34.45488447984","26.9770756416871","25.2959557496368","28.3221912785509","29.7818700830084","33.981834153142","36.9878652515237","35.3699048723645","35.9645370946451","37.5639689128338","37.0829978168899","40.4899520829926","36.1990816015577","30.8527352858338","29.935375315129","30.9729980083421","",
"IDA only","IDX","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","12.3826264329836","14.9516870339789","15.8688635632284","17.1642042837878","18.317058574058","18.9277733290193","23.4545345786067","28.3193146537446","30.1076325953318","31.635214034123","35.4576826423765","40.0348998922067","45.006449280094","50.2720209003526","52.1018815599852","58.9530225778541","72.2164986587656","83.301196976394","81.5152459735543","82.6185015971234","80.0182746816874","79.6063581054998","94.7187945026777","93.7761556967583","101.779910013588","100.084252834808","92.0610143414169","84.8400716645469","86.8356714617671","82.4964323773889","73.1874255395623","71.883993207159","71.6580388648486","67.1694115564568","61.0568592566702","47.8341289486708","36.4559144536685","33.8016017287925","30.1147560152693","33.0390262254355","30.4466523446161","29.5783188530803","32.8851475459324","34.8885437670154","34.9800537487329","37.5558775096086","37.5721572544682","39.203970085771","39.457026703078","40.1083535355912","43.8910306485386","43.8000597099336","41.8812853763968","40.8391129473624","","",
"Isle of Man","IMN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","13.5793083177093","13.9317391661706","14.1110163209039","12.8852634101498","12.8042873602095","14.122768871107","14.2367669213093","12.7168401804502","12.0487069306426","11.8747907376173","11.0959139435883","11.6154387844499","13.4675820923942","14.1016587725392","15.5309114795427","16.8298476091414","18.1397801866249","19.2859862568476","20.2016135814387","25.1949473573329","26.3503860119686","31.8999260564656","30.9287372170104","33.157477335464","30.2990427010044","26.3321749588569","24.1426536681275","22.8125471917776","23.5364642994774","21.9170329671142","21.8228803066691","20.6760979408451","20.6731997171964","19.7091758741244","17.5588240572864","14.8800140528443","17.0996791242773","16.8414102457773","19.0572058938661","19.2155611185983","17.520327243228","18.5055609944676","21.7351878662519","23.3008757774803","22.7049198417658","23.0297689509967","20.0812235448632","19.5049373712632","19.4905310721105","19.9766366353145","21.4094740100862","19.5524130311129","18.6518069060743","18.0442974446192","18.5795533694083","",
"Not classified","INX","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","4.84980976823162","3.91473673625861","6.54341805402221","4.50829749761741","3.17138714331605","3.34236025731021","2.76896443677277","4.59202130498213","4.75144941360619","5.41982936719314","7.23479851404622","8.62088320981762","13.4141302285499","36.687006487121","30.4723885700927","22.6019118091039","13.9204231887215","10.2904236640195","11.1993804414726","8.53677578435986","8.01538330547552","6.51131335549761","6.92658410154237","9.35332174710251","11.1765009657575","9.5267245502464","7.71290041746767","5.94087508699143","3.93382531374227","4.49584531159985","4.05805118001816","2.74169060239135","1.15421603802317","1.39260534305275","1.25206746599556","1.57653508272573","1.31827151241227","1.39231179104553","1.43997047778518","1.45553662774804","2.07575442854437","2.69987581539856","2.40236604365308","2.45280776346942","2.21280566524888","",
"Iraq","IRQ","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.579236426727","14.1379782009615","15.1156613914556","12.3208283081304","11.8236722126954","14.7009987283311","12.2142568885482","7.93319206853994","7.52940734720434","6.22639916968424","",
"Iceland","ISL","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","73.0811399348691","70.1260317197524","57.0029769427944","64.9724396798111","59.6657152757339","56.593802979396","50.748745658041","53.8126390258865","57.6771579262006","76.4158844135494","78.3591761981349","82.9294078665692","92.395697758944","100.834960355218","172.581938844134","228.194650581889","172.509753270148","162.073768963682","132.625334990362","114.930532919119","114.95539982559","125.769489704211","142.879068047908","84.2543165004906","91.0548596544631","74.3667921015186","57.1220190077936","47.0954598826181","46.5303912856095","47.0842944218259","55.7033866678798","62.5560766521547","61.4609641126005","64.5708326458118","67.939029884059","62.3663382293379","71.4504772989188","86.7026309227411","79.3767088431006","97.0695941454396","111.477878300425","102.594960387927","97.533634321443","92.5263767855286","103.505518206473","102.233103966178","103.886277698998","101.365415520473","115.828374040562","93.9919706948192","108.469244687444","112.623465618435","94.4321571697853","80.4588971641398","76.0700580586773","",
"Jordan","JOR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","18.0915209237903","22.1281764703147","22.5592471356008","22.2851560498737","22.0848124263501","24.3890444994346","25.2233309026393","37.5439455799045","42.2523491557703","42.8625175009503","47.3133155545964","48.9055403922744","55.4777014217415","60.8368272471587","66.8715453390834","80.4057641288417","77.2809849387196","95.8085156914049","99.1333946674687","181.691007877964","211.223418649428","243.603960084647","160.533224988594","144.070329526269","127.554052364155","118.783202123083","111.367141017405","103.929126146715","97.2557012859487","101.384262064357","129.218123009942","130.076903135917","134.858416337977","120.987761153873","110.353717573538","98.7666113352152","89.3343301813528","84.0345273140491","59.8991464158498","57.2775695624817","62.7590806656665","59.7339174529003","58.5598260044692","67.4266385860852","66.2217873926144","67.0927641139484","68.4833967118955","72.5857469158017","73.9512312696322","75.2477556467505","87.2903094132487","90.649566277089","85.3105835968273","87.8712529400758","90.1349716229773","",
"Japan","JPN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39492238559103","13.1868044954173","18.5351082484006","14.0343192466923","18.6544954693959","27.8179231674622","40.4455503446454","75.148132695024","72.8453466170761","77.9528010154769","79.4635418241711","82.1972455699714","85.0559410630998","103.886110915605","104.718369407138","93.5758909579848","106.657658372815","92.6005686097178","75.4058752094542","75.5060611702048","71.8109289830663","80.6316289334986","90.3781219318061","134.847682725523","109.692413392467","102.472812128434","107.373342903391","110.819683629583","100.270147736422","84.7932235856559","72.9017800635209","62.6029318152699","",
"Kenya","KEN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","30.2134271554139","28.3895914556907","28.0316349701609","35.0993582866759","40.1784240980905","40.7469069592203","44.8106980780034","38.2574376042915","42.4872754343138","45.2755085799055","48.0846743344258","48.617749779006","54.5202586895828","62.6776770710645","58.6460080249907","70.5628300352915","65.7700077293464","75.2014289517671","72.3341012604124","73.2584771301599","85.9692823704326","95.8287706134185","87.8233129467514","131.899672456245","104.989738995445","83.7618607478318","57.6458704752809","49.9477374885962","48.8621957249724","51.2837287259863","48.8816816711472","42.8030792314832","46.7971661071858","45.5616989858586","43.3540299808694","34.7059410831863","26.0902560577936","23.8155904871498","21.4473704486947","23.2191740274624","22.2953111640431","23.9314455090232","23.5760157767792","25.277644789086","27.916456980179","31.3058278228131","28.5315668521598","33.4901470475528","34.6140434138868","35.4042862038635","38.0454096339675","38.1042168095825","36.8769031537885","40.4232521954815","34.992669732423","",
"Kyrgyz Republic","KGZ","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.238729319467962","14.4572020838191","27.1025468302634","37.5820164667689","63.5839722001378","78.7280389404575","96.0620695374272","157.626371382984","150.487956730821","124.409089324724","126.466715101522","115.690013435844","121.400576320591","95.1289910008908","93.1834816644595","76.7242289581745","73.5437727684918","91.3533289075321","91.7410935375773","99.1762629048855","93.7846806920141","98.5990223853721","101.757857315114","120.298263428398","123.520841603547","110.883039410088","101.791028770854","98.3979993938565","108.254915900414","105.027564630253","82.1427748417892","67.8468389010041","69.2449937236268","",
"Cambodia","KHM","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","25.7356175397917","24.2411009448789","22.3397204686236","20.5510797893285","19.0345383563216","20.4953435239196","23.532071334388","14.5922688456849","24.043631514839","24.2231432533654","105.968166258561","86.1527024938329","66.7556137087756","63.5822374754583","54.84544414326","56.0202297061678","56.7465771728098","65.2903833870427","60.4406256541795","58.9890200594618","54.4127011258918","55.4364307675912","55.0680862607405","50.9863394730641","43.2899682938907","37.766117598302","22.9377892017391","22.5419434998511","27.4111258405771","29.9079298562711","30.0346821119454","39.3601562466476","40.1421051269754","39.412843059426","40.7230142466134","39.453958463476","40.5247372404151","42.5790223236554","43.8420604692945","52.1880996073284","56.7989386581107","58.4582111650594","54.4507094975883","46.1114046291379","",
"Kiribati","KIR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","21.0584662994919","21.0840507482069","22.4415428127347","20.2054841868518","19.900847227778","22.4540405336882","24.9290171267964","29.4253126595721","29.1667443751744","31.221819212424","31.9171802587892","33.9012588339734","42.664982109385","52.9500275684538","51.2747451901064","54.4476709894615","56.7430676779305","56.7951141748992","49.8122099248803","42.8861116589572","42.0360002915151","40.0464280289673","37.5213147279906","33.901864465093","31.4462772689616","33.3425325150415","31.5846189662843","30.4991007518775","34.5252789834729","41.0031840258957","36.3655679841387","38.2598540489905","42.1258150965717","43.6891959529164","38.9129746256084","29.512320315051","25.1754532091431","24.0096846729756","21.8186512839521","24.5620292561395","23.1774712326304","22.3540936022254","25.3661946881492","27.5646395791459","30.3538581672355","36.4126260566343","38.4841275040392","36.4617584688747","40.217664562323","41.7660679376554","49.7393827140755","43.9734750623548","38.5812850501165","35.434207174919","34.4971098134681","",
"Lao PDR","LAO","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","29.6442100962677","26.2545787529157","49.0149625670364","107.056633714452","221.728163401417","206.439767204897","204.322713112016","182.195597725916","169.999428931897","149.630603542765","134.351263898427","122.800653248717","120.976222210959","136.453435804827","197.826462435573","178.816116079389","152.434338096078","149.169270500604","183.229264533177","127.831435110767","122.797728173317","116.229622636213","110.78425152654","117.627795477078","104.977445749086","108.962711915111","95.0325837576076","84.2580581799268","75.2648139935419","70.3766803245105","74.2873303911514","83.3437474242682","88.8346384248363","93.2218114749206","91.9320039908858","107.830507207668","114.458438862839","105.390103058838","129.23155614525","122.953016783805","115.404417712173","",
"Lebanon","LBN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.255958580188","51.6370849400757","32.6127858668492","29.8060051707111","16.6745765190517","21.4257667073666","24.3683617733011","28.5273201309439","31.6972574505392","40.0908550767845","48.2587426439157","57.305256504156","77.0617647435833","95.7733438384402","113.624263035756","112.084690571295","106.984723089785","109.252730343138","101.384837888025","148.932157399562","131.15420398172","126.083961601732","125.151296416081","127.212482591364","133.127238280872","135.672761134402","138.063603594415","138.137224788322","140.460273460979","148.119523422157","146.775884819801","224.448215097537","315.096531734783","332.863673499917","331.649550570327","","",
"Liberia","LBR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","45.6677872002012","43.2342648605716","39.034543536894","36.8995420999071","29.8522158507796","28.020560523745","31.1339171576185","38.1355978099495","53.7425075385766","64.0599097632646","71.1268976161655","85.8327195125216","96.4116029714983","104.566426410284","117.641407518","131.550163036977","177.352606485776","199.79626130311","182.666557153757","181.633849173189","390.234263684485","457.213231735881","708.487698351606","1014.74892690101","1302.70348135048","1343.26996200325","1106.17543320576","647.454584182161","561.677499744511","555.163591633938","367.107730688584","405.065965604016","431.582447676914","610.451857796697","528.599561010111","497.930342959329","433.48381412449","309.974366604395","201.789268647855","113.975572094097","23.0315492154157","19.7309626197103","19.257770781185","18.4677287994045","23.5656809979216","28.4136467346258","30.4733641631046","36.2106821833637","38.7612158305833","42.699944211321","50.5491696677525","56.0896971198786","51.2373491161268","51.1452722006315","50.457044003161","",
"Libya","LBY","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","8.46862216281709","9.95025974845848","10.169284407742","8.49765206139461","8.59333767077302","9.85815135061639","13.1257278720552","14.2524308497734","14.3390379977736","15.1846289212506","14.9423273236571","16.0157752206284","16.3962202027987","17.6608901084202","18.7647199751165","19.8758143957012","21.0592590220424","23.360333273044","22.6153475279938","25.5648122961486","30.5749566895284","33.9524836021099","36.1719322582185","36.3558580820767","39.7712967737143","30.9513783346563","37.9316581118115","61.3440076757652","32.3527651548467","40.5310581379449","29.4366681321022","27.7283173611782","30.6756885750178","32.6811091783269","31.9758602206883","30.9277967295805","33.0566560930955","31.4243884410508","32.4288194290613","50.1298285485496","49.4979622938264","42.4693356100406","48.6881101506005","51.3109697332727","",
"Latin America & Caribbean","LCN","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","11.3255914556167","11.6286331006903","12.5704198591918","13.3661373858204","15.3512202853921","16.6056092795507","19.0177509050165","22.9428245312177","24.4611973023677","27.3042392717176","31.0705895537208","37.0973687160972","42.9219647871806","50.3090950982484","55.4384218213944","68.7120495131096","75.679943255274","87.702833953714","84.4073104727767","82.9383742886552","74.0855522712109","72.9867665970865","103.027094729903","97.847768658569","111.903085805251","126.188799885256","128.53181148032","116.406498159308","123.364386404884","114.557486546856","90.7090621025106","91.7505482511975","86.4162823755059","82.3129414968771","70.8567961499417","49.592312184193","35.3902636462924","31.7877756464481","27.2442729263135","29.2450702961545","26.5380057190073","25.2984821911581","29.8028174055184","35.6857393108631","35.8073635012656","38.6544846577994","42.6607874615896","44.8977702542742","45.9417716786763","45.7425747904909","50.8589424502954","50.4765368142368","44.1198156172448","44.9700266695937","42.2281984161359","",
"Liechtenstein","LIE","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","20.3380412072807","24.1053632416627","23.5687972455562","24.0841227416587","24.2623101024114","24.2731036694864","30.8116211932695","32.3978131411121","55.239802911351","46.5153793025855","45.4625321322802","51.047289679767","54.6315804676555","56.2141476039222","51.071026016184","59.5398711145299","64.0703235761263","71.4561180589801","74.8384075361474","74.760172800078","73.5872565959264","73.7268450236287","66.8956678114915","66.7574792822412","68.3569867524136","65.2863193370948","60.566993976522","54.3409428816746","58.2638122368145","64.6786441247241","57.7533288076129","57.8751303065509","62.1603882135227","57.3262074199874","56.7045793171603","46.8753052051031","42.4995102864864","44.2579988597844","41.0645558757827","46.9067288289757","37.3743097647659","38.4422070940857","51.6165842309571","52.2481960961188","52.3589316985507","52.8797914705966","54.3824177664107","55.1482519976375","57.4892865658485","64.8548435072259","69.3131980107832","67.8564357341891","81.2809065665702","74.5886504230503","58.8897020425324","",
"Lower middle income","LMC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","15.9729530309735","17.2130827984132","17.5648612701623","17.4770913869866","17.1813667373975","19.169055648905","21.8831628984154","25.7817301798195","27.1058164885528","27.43457415","28.2829673593356","30.7141116114652","34.1425142499056","36.7051302676952","38.2762392266167","41.0309597352803","45.0188773465611","48.1620007366557","47.1980376777105","52.3318484335162","52.4749797417171","57.0048524901918","54.6293171937726","55.6675153884709","53.8932520259981","48.5802368766381","43.6967942957145","41.1589375449247","42.668785545004","40.980354284614","38.151946455245","37.4616652718219","38.3982828004315","36.5459051652256","33.3130366086792","27.5872852655509","24.580015072486","22.8432914787057","23.2080125729261","24.7435520520914","23.2947387568814","23.2475020831607","24.7546468981884","25.8695574265044","25.4650428938451","27.0057476518159","26.7822520458343","28.1903844245341","28.5051075438692","29.38729724793","32.5635693891925","31.2152134039203","29.9931909314284","30.4940215870862","30.0913664832912","",
"Low & middle income","LMY","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","13.003582977272","13.9099289940048","14.3853487165917","13.6762893373857","13.4928728633895","14.8085423242945","16.7734978237452","19.8040805827767","21.7395040179351","22.1044830129521","23.3757378830559","25.2949277598984","29.0539623767158","31.6938801855964","31.6659947492863","33.731863944096","36.1396711326475","40.5744933341777","38.1373365604531","36.953279700168","35.3758369341886","38.4327643214364","38.1262045554558","38.2216068355352","37.8662772739968","37.283385549345","34.8765318346164","33.7673380536352","36.5126039820627","37.7255803946782","34.0745143971323","34.4871119182124","34.8088107569079","33.4988615554398","30.8390791699072","25.65853604354","23.1518408750979","21.7956637821803","19.5671047756879","21.1681387064024","21.292508536118","20.9770446692214","21.9327742647527","23.646949284657","24.6585563399897","23.7653438304597","24.3934259645952","25.0834071114448","25.3059919098218","25.9470008137403","28.2170275508181","25.8318241024734","24.3323717225517","24.0126062024922","23.4026934977111","",
"Lesotho","LSO","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","9.17970529936708","8.7908559345577","8.79669942052778","5.03728879482224","4.24345546881734","5.61416072002293","5.66038190630092","6.85111292439171","7.65221099990023","10.5458413965581","10.3549587319043","11.6495788978452","17.5634246688437","16.7255867624447","20.7394774532826","34.9427875812757","33.6276602909967","34.9997904608628","35.4386295748025","40.2601557525868","41.3247523005544","41.4388183096375","40.7998959739558","46.4511648160931","51.5573454870473","51.1041039479169","55.3598046402899","50.9168398308987","57.7320789603099","57.4996215177329","68.0824704093267","57.301673167109","63.4369205822665","42.6476037328897","37.3121483848754","30.5163405854888","29.3057848468101","29.2370221953251","29.2593849086732","33.4280167854159","27.4384612861811","26.3385185030518","31.2593634380508","34.0219300417939","33.5371164978444","36.0951584026764","56.5717759737007","57.4106195232648","48.0945365684483","55.5086365768084","71.1626094449749","65.1532610232936","63.9955181858327","68.921116233095","65.3503315479921","",
"Late-demographic dividend","LTE","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","24.9679761230051","26.0583941988657","23.5450545680684","20.8164890598557","19.8407839070759","29.7833034144707","35.3873564231565","51.3004902588271","53.1165414598728","52.5408014313366","45.6871772702329","61.471906601675","72.6626157938869","83.0789571146745","96.8172081502621","111.908608381782","94.4244253611594","99.2584836343989","85.2046262234568","87.5084911836935","85.3602013442382","71.9059154337748","69.1942915603677","72.2417605832931","66.4544213994958","62.9224746128181","57.5439844112673","61.5664349161113","51.7813131611264","50.707511206475","49.2500404004641","43.9098787026744","39.0742288357434","32.0645072187951","26.1403643673371","23.8425860115727","23.9075059923801","23.9949101161777","20.7266073538964","24.8154251765531","27.462969464641","27.6980798517634","32.3240509195629","34.502888034062","37.1250189916679","41.0525743321797","43.4727961452493","44.0032096192297","40.4114034285646","43.5343377341004","54.9196081945346","46.8983264543197","50.35106931617","48.9147951964991","44.7188367863758","",
"Monaco","MCO","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64978931629077","11.631849241073","29.6115142795395","40.0696116828985","48.3186934835135","54.3123333064779","61.9782390912996","98.5032226577787","136.193940391912","112.472596450816","107.512684838733","95.6952196728422","71.5744260864525","65.4239294635281","68.8263439205978","69.9444036350436","56.0145571260456","64.6578180517962","63.1599967281012","58.0188297176791","55.8879563823311","59.7056085801724","57.2270719133865","73.9000579215744","73.7875330771683","69.1928004139998","61.8063335086727","59.1926642474052","66.675737691051","64.9616495706485","66.8632643722402","62.8005085116462","57.1465378506246","",
"Madagascar","MDG","External debt stocks (% of GNI)","DT.DOD.DECT.GN.ZS","","","","","","","","","","","43.7518935119051","40.9458396667366","38.0856827861055","30.6402019920178","39.4521993029423","34.8429962613931","8.75482492529741","33.1506718446173","13.3352556889126","22.4008347058571","24.2021075367591","34.5400584207991","41.2115304623963","44.6676897254279","57.0999523334984","68.8491975374138","71.7256384695562","121.241590582574","122.370256297543","114.90306782979","98.1613477308975","126.334957703741","109.626055147607","97.2490887116518","121.668752268129","117.722116633697","86.9302334296664","98.5826424780783","101.625683529194","112.898741524355","103.019407927904","78.1232609671663","87.0532997572408","79.0994165632916","76.6389141389255","61.4523509812397","24.4369416539954","27.6379346616501","23.8397536854649","30.0620229114352","28.1124879975055","25.2856982129885","26.7087091899864","24.5044769963674","24.2440491437094","27.4767144034678","26.0181703262019","26.3828294698937","27.8398702733725","29.6324583649625","38.2191601869722","37.9205140933986","39.6850024837053","41.4145410926583","39.2117046150763","",
